"today","grDetails.attend","grDetails.sp_att","grDetails.who","grDetails.sp_gen","grDetails.rep","grDetails.rep_some","grDetails.rep_gen","grDetails.gender2","grDetails.rep_rel","before_cook.grow","before_cook.color1.color1_loc","before_cook.color1.color1_lmpr","before_cook.color1.same_cl1","before_cook.aromay.aroma1_loc_C","before_cook.aromay.aroma1_lmpr_C","before_cook.aromay.same_ar1","before_cook.eas1.eas1_loc","before_cook.eas1.eas1_lmpr","before_cook.eas1.same_eas1","before_cook.time1.time1_loc","before_cook.time1.time1_impr","before_cook.time1.same_tm1","before_cook.exp1.exp1_loc","before_cook.exp1.exp1_lmpr","before_cook.exp1.same_exp1","before_cook.aromax.aroma1_loc_E","before_cook.aromax.aroma1_lmpr_E","before_cook.aromax.same_exp1","before_cook.taste1.taste1_loc","before_cook.taste1.taste1_impr","before_cook.taste1.same_tast1","before_cook.text1.text1_loc","before_cook.text1.text1_lmpr","before_cook.text1.same_txt1","after_cooking.color2.color2_loc","after_cooking.color2.color2_lmpr","after_cooking.color2.same_cl2","after_cooking.aromam.aroma2_loc_C","after_cooking.aromam.aroma2_lmpr_C","after_cooking.aromam.same_ar2","after_cooking.eas2.eas2_loc","after_cooking.eas2.eas2_lmpr","after_cooking.eas2.same_eas2","after_cooking.time2.time2_loc","after_cooking.time2.time2_impr","after_cooking.time2.same_tm2","after_cooking.exp2.exp2_loc","after_cooking.exp2.exp2_lmpr","after_cooking.exp2.same_exp2","after_cooking.aroma2.aroma2_loc_E","after_cooking.aroma2.aroma2_lmpr_E","after_cooking.aroma2.same_exp2","after_cooking.taste2.taste2_loc","after_cooking.taste2.taste2_impr","after_cooking.taste2.same_tast2","after_cooking.text2.text2_loc","after_cooking.text2.text2_lmpr","after_cooking.text2.same_txt2","plant","timing.time1","timing.time2","wgt_bf.WL_b","wgt_bf.WR_b","wgt_aft.WL_a","wgt_aft.WR_a","diff_L","diff_R","farmer_ID","vilID","subID","distID"
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_691",3,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_698",3,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_694",3,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_700",3,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_699",3,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_695",3,5,2
"2023-07-06","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,NA,NA,NA,NA
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_692",3,5,2
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_693",3,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,1,6,2,5,0,4,7,1,1,2,2,5,3,0,6,3,0,6,4,2,3,0,2,7,0,9,0,5,4,0,5,4,0,0,9,0,9,0,0,7,2,0,7,2,0,1,7,1,8,5.01,4.46,1003,1003,560,607,443,396,"F_696",3,5,2
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_681",4,5,2
"2023-07-06","No","n/a","n/a","n/a","Yes","Yes","Female","Female","b",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,NA,NA,NA,NA
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_683",4,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_688",4,5,2
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_684",4,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_686",4,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_687",4,5,2
"2023-07-06","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_689",4,5,2
"2023-07-06","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_682",4,5,2
"2023-07-06","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",11,0,17,0,7,9,1,15,0,2,0,12,5,0,17,0,16,0,1,16,0,1,4,11,2,0,17,0,13,1,3,17,0,0,9,8,0,0,17,0,15,1,1,12,4,1,0,16,1,17,7.21,7.26,988,988,630,582,358,406,"F_690",4,5,2
"2023-07-04","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_726",3,6,2
"2023-07-04","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_722",3,6,2
"2023-07-04","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_730",3,6,2
"2023-07-04","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_725",3,6,2
"2023-07-04","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_723",3,6,2
"2023-07-04","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,NA,NA,NA,NA
"2023-07-04","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_721",3,6,2
"2023-07-04","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_727",3,6,2
"2023-07-04","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_724",3,6,2
"2023-07-04","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",18,1,17,0,4,14,0,2,16,0,0,18,0,3,15,0,4,14,0,3,15,0,0,18,0,0,18,0,1,17,0,0,18,0,0,18,0,0,18,0,0,18,0,1,17,0,2,16,0,18,7.15,5.49,999,999,619,607,380,392,"F_729",3,6,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_734",4,6,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_737",4,6,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,NA,NA,NA,NA
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_736",4,6,2
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,NA,NA,NA,NA
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,NA,NA,NA,NA
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_738",4,6,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_739",4,6,2
"2023-07-07","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_740",4,6,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",9,4,6,0,8,2,0,4,5,1,1,4,5,5,5,0,8,1,1,10,0,0,0,10,0,0,10,0,1,9,0,0,10,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,10,6.32,5.5,1000,1000,598,606,402,394,"F_735",4,6,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_793",1,8,2
"2023-07-07","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_794",1,8,2
"2023-07-07","No","n/a","n/a","n/a","Yes","No","Female","n/a","d",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_800",1,8,2
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_795",1,8,2
"2023-07-07","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_796",1,8,2
"2023-07-07","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,NA,NA,NA,NA
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,NA,NA,NA,NA
"2023-07-07","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,NA,NA,NA,NA
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_798",1,8,2
"2023-07-07","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",10,4,2,4,9,0,1,7,1,1,4,3,2,9,0,0,8,0,1,9,0,0,4,5,0,0,9,0,8,0,1,1,6,2,2,6,1,3,6,0,0,9,0,0,7,0,9,0,0,9,5.01,4.45,988,988,534,580,454,408,"F_799",1,8,2
"2023-07-08","No","n/a","n/a","n/a","Yes","Yes","Female","Female","d",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,"F_840",1,9,2
"2023-07-08","Yes","Yes","c","Male","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,NA,NA,NA,NA
"2023-07-08","Yes","Yes","f","Male","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,"F_837",1,9,2
"2023-07-08","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,"F_831",1,9,2
"2023-07-08","No","n/a","n/a","n/a","Yes","No","Female","n/a","b",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,NA,NA,NA,NA
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,NA,NA,NA,NA
"2023-07-08","No","n/a","n/a","n/a","Yes","No","Male","n/a","b",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,"F_839",1,9,2
"2023-07-08","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,"F_835",1,9,2
"2023-07-08","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,"F_838",1,9,2
"2023-07-08","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",4,0,11,4,8,4,3,1,12,2,0,12,3,8,5,2,8,5,2,7,7,1,2,13,0,11,4,0,4,11,0,0,15,0,0,15,0,1,14,0,0,15,0,1,14,0,3,12,0,15,9.13,6.33,984,984,520,587,464,397,NA,NA,NA,NA
"2023-07-08","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_864",2,10,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_861",2,10,2
"2023-07-08","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,NA,NA,NA,NA
"2023-07-08","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_870",2,10,2
"2023-07-08","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_865",2,10,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_869",2,10,2
"2023-07-08","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_863",2,10,2
"2023-07-08","Yes","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_867",2,10,2
"2023-07-08","Yes","Yes","d","Female","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,"F_866",2,10,2
"2023-07-08","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",5,0,13,2,0,1,14,6,6,3,3,8,4,0,15,0,8,6,1,0,15,0,0,15,0,0,15,0,5,10,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,0,15,0,15,5.15,6.08,992,992,532,584,460,408,NA,NA,NA,NA
"2023-07-08","Yes","Yes","b","Female","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_957",5,12,2
"2023-07-08","Yes","Yes","f","Male","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_956",5,12,2
"2023-07-08","Yes","Yes","c","Female","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_951",5,12,2
"2023-07-08","Yes","Yes","f","Female","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_954",5,12,2
"2023-07-08","Yes","Yes","q","Male","n/a","n/a","n/a","n/a","n/a",16,18,0,0,16,2,0,16,2,0,10,7,1,16,2,0,14,4,0,17,1,0,5,13,0,3,15,0,18,0,0,9,9,0,0,18,0,18,0,0,17,1,0,17,1,0,6,12,0,7,6.09,5.17,986,986,636,650,350,336,"F_955",5,12,2
